Date,Ticker,Close,High,Low,Return,Volatility7,MA5,Close_MA5_diff,SMA20,EMA20,SMA50,EMA50,SMA200,EMA200,PrevClose,TR,ATR7,ATR7_pct
2021-11-02,VNQ,95.89,96.25,95.14,0.0047,0.0086,95.41,0.5030919190860539,93.2645,93.8759,92.6692,92.6587,85.9423,86.1989,95.44,1.1099999999999994,1.2285714285714298,1.2812299807815515
2021-11-03,VNQ,96.21,96.47,95.46,0.0033,0.0086,95.708,0.5245120575082495,93.5675,94.0982,92.7598,92.7979,86.0561,86.2985,95.89,1.0100000000000051,1.2157142857142864,1.2636049118743233
2021-11-04,VNQ,95.3,96.59,94.9,-0.0095,0.0095,95.56,-0.2720803683549656,93.813,94.2127,92.8334,92.8961,86.167,86.388,96.21,1.6899999999999977,1.3685714285714303,1.4360665567381221
2021-11-05,VNQ,95.78,96.91,95.7,0.005,0.0089,95.724,0.058501525218333315,94.125,94.362,92.916,93.0091,86.2794,86.4815,95.3,1.6099999999999994,1.4300000000000008,1.4930048026727927
2021-11-08,VNQ,95.71,96.31,95.1,-0.0007,0.0071,95.778,-0.07099751508698453,94.422,94.4903,92.978,93.1151,86.3888,86.5733,95.78,1.210000000000008,1.4114285714285728,1.4746928966968684
2021-11-09,VNQ,95.87,96.08,95.59,0.0017,0.0052,95.774,0.10023597218452152,94.6685,94.6217,93.0246,93.2231,86.4964,86.6658,95.71,0.4899999999999949,1.2671428571428578,1.3217303193312377
2021-11-10,VNQ,95.43,96.19,95.39,-0.0046,0.0054,95.618,-0.19661569997279613,94.86,94.6987,93.0536,93.3096,86.6083,86.753,95.87,0.7999999999999972,1.1314285714285717,1.1856109938473978
2021-11-11,VNQ,95.58,95.6,94.93,0.0016,0.005,95.674,-0.09825030833874229,95.003,94.7826,93.0554,93.3987,86.719,86.8409,95.43,0.6699999999999875,1.0685714285714272,1.1179864287208905
2021-11-12,VNQ,95.51,95.87,95.24,-0.0007,0.0048,95.62,-0.1150386948337162,95.146,94.8519,93.0458,93.4815,86.8336,86.9271,95.58,0.6300000000000097,1.0142857142857136,1.0619680811283778
2021-11-15,VNQ,96.18,96.21,95.32,0.007,0.0039,95.714,0.48686712497650103,95.311,94.9784,93.0492,93.5873,86.9432,87.0192,95.51,0.8900000000000006,0.8999999999999996,0.9357454772301929
2021-11-16,VNQ,95.55,96.31,95.33,-0.0066,0.0045,95.65,-0.10454783063252328,95.442,95.0328,93.0616,93.6643,87.0475,87.1041,96.18,0.980000000000004,0.8100000000000003,0.8477237048665623
2021-11-17,VNQ,95.84,95.98,94.03,0.003,0.0046,95.732,0.11281494171228439,95.5145,95.1097,93.0704,93.7496,87.1541,87.191,95.55,1.9500000000000028,0.9157142857142853,0.9554614834247551
2021-11-18,VNQ,95.86,96.03,95.44,0.0002,0.0046,95.788,0.07516599156470824,95.5815,95.1812,93.1184,93.8324,87.2583,87.2772,95.84,0.5900000000000034,0.9300000000000007,0.9701648237012318
2021-11-19,VNQ,95.3,95.96,94.94,-0.0058,0.0048,95.746,-0.4658158043155829,95.5985,95.1925,93.1826,93.8899,87.3584,87.3571,95.86,1.019999999999996,0.961428571428572,1.0088442512366969
2021-11-22,VNQ,94.83,95.65,94.66,-0.0049,0.005,95.476,-0.676609828648038,95.5765,95.158,93.2248,93.9268,87.4541,87.4314,95.3,0.9900000000000091,1.007142857142861,1.062050888055321
2021-11-23,VNQ,95.59,95.87,94.67,0.008,0.0061,95.484,0.11101336349546391,95.5795,95.1991,93.2856,93.992,87.5522,87.5126,94.83,1.2000000000000028,1.0885714285714312,1.1387921629578734
2021-11-24,VNQ,96.75,96.92,95.3,0.0121,0.0073,95.666,1.1331089415257283,95.681,95.3468,93.3636,94.1002,87.6541,87.6045,95.59,1.6200000000000045,1.1928571428571462,1.2329272794389108
2021-11-26,VNQ,94.06,95.37,93.5,-0.0278,0.013,95.306,-1.3073678467252798,95.582,95.2243,93.3862,94.0986,87.7418,87.6688,96.75,3.25,1.5171428571428598,1.6129522189483942
2021-11-29,VNQ,94.76,95.56,94.06,0.0074,0.0134,95.198,-0.46009369944745504,95.572,95.18,93.4396,94.1245,87.8328,87.7393,94.06,1.5,1.452857142857145,1.5331966471687897
2021-11-30,VNQ,92.96,94.43,92.88,-0.019,0.0149,94.824,-1.9657470682527676,95.448,94.9686,93.4682,94.0789,87.9178,87.7913,94.76,1.8800000000000097,1.6371428571428603,1.761126137201872
2021-12-01,VNQ,91.43,94.98,91.4,-0.0165,0.0156,93.992,-2.7257638947995546,95.225,94.6316,93.4652,93.975,87.9956,87.8275,92.96,3.5799999999999983,2.0028571428571462,2.190590772019191
2021-12-02,VNQ,94.17,94.72,91.67,0.03,0.0207,93.476,0.742436561256368,95.123,94.5876,93.4992,93.9826,88.0888,87.8906,91.43,3.289999999999992,2.3314285714285723,2.475765712465299
2021-12-03,VNQ,93.86,94.72,93.05,-0.0033,0.0203,93.436,0.45378654908171623,95.051,94.5183,93.5306,93.9778,88.1782,87.95,94.17,1.6700000000000017,2.3985714285714295,2.555477763233997
2021-12-06,VNQ,95.5,96.19,94.42,0.0175,0.021,93.584,2.047358522824411,95.037,94.6118,93.6146,94.0375,88.2727,88.0251,93.86,2.3299999999999983,2.5,2.6178010471204187
2021-12-07,VNQ,96.88,97.16,96.05,0.0145,0.0182,94.368,2.661919294676162,95.0955,94.8278,93.7508,94.149,88.3716,88.1132,95.5,1.6599999999999966,2.2728571428571422,2.346054028547835
2021-12-08,VNQ,97.58,97.81,96.67,0.0072,0.0182,95.598,2.073265131069687,95.181,95.09,93.9132,94.2835,88.4711,88.2074,96.88,1.1400000000000006,2.221428571428571,2.276520364243258
2021-12-09,VNQ,96.17,97.24,96.14,-0.0144,0.0172,95.998,0.17917039938331739,95.218,95.1928,94.034,94.3575,88.571,88.2866,97.58,1.4399999999999977,2.1585714285714266,2.244537203464102
2021-12-10,VNQ,96.46,96.67,96.04,0.003,0.0146,96.518,-0.060092417994578144,95.262,95.3135,94.1904,94.44,88.6779,88.368,96.17,0.6299999999999955,1.7371428571428547,1.8008945232664886
2021-12-13,VNQ,97.37,97.8,95.98,0.0094,0.011,96.892,0.49333278289230137,95.355,95.5094,94.3398,94.5549,88.7877,88.4575,96.46,1.8199999999999932,1.5271428571428547,1.5683915550404177
2021-12-14,VNQ,96.12,97.29,95.66,-0.0128,0.0126,96.74,-0.6408931155674906,95.352,95.5675,94.464,94.6162,88.8948,88.5338,97.37,1.710000000000008,1.5328571428571414,1.5947327745080537
2021-12-15,VNQ,97.47,97.64,96.12,0.014,0.012,96.718,0.7775181455365033,95.448,95.7487,94.6274,94.7282,89.0109,88.6227,96.12,1.519999999999996,1.4171428571428553,1.453927215700067
2021-12-16,VNQ,97.44,98.34,96.91,-0.0003,0.0109,96.972,0.48261353792847783,95.528,95.9098,94.7732,94.8345,89.131,88.7104,97.47,1.4300000000000068,1.384285714285714,1.420654468684025
2021-12-17,VNQ,97.32,98.39,97.1,-0.0012,0.0105,97.144,0.1811743391254094,95.601,96.0441,94.9118,94.932,89.2465,88.7961,97.44,1.2900000000000063,1.4057142857142861,1.444424872291704
2021-12-20,VNQ,96.56,96.84,95.47,-0.0078,0.0093,96.982,-0.43513229259037456,95.664,96.0932,95.0522,94.9958,89.355,88.8734,97.32,1.8499999999999943,1.4642857142857142,1.5164516510829682
2021-12-21,VNQ,97.65,98.1,97.11,0.0113,0.0101,97.288,0.3720911109283868,95.805,96.2415,95.2098,95.0999,89.4666,88.9607,96.56,1.539999999999992,1.5942857142857139,1.6326530612244892
2021-12-22,VNQ,98.65,98.74,97.82,0.0102,0.0102,97.524,1.1545875886961205,95.958,96.4709,95.364,95.2391,89.5793,89.0571,97.65,1.0899999999999892,1.4899999999999989,1.5103902686264559
2021-12-23,VNQ,98.54,99.02,98.03,-0.0011,0.0082,97.744,0.814372237682115,96.0475,96.6679,95.5028,95.3686,89.687,89.1515,98.65,0.9899999999999949,1.3871428571428541,1.4076952071674995
2021-12-27,VNQ,100.22,100.23,98.48,0.017,0.0089,98.324,1.9283186200724147,96.3555,97.0062,95.6528,95.5588,89.7968,89.2616,98.54,1.75,1.4199999999999977,1.416882857713029
2021-12-28,VNQ,100.59,100.69,99.93,0.0037,0.0087,99.13,1.4728134772521013,96.647,97.3475,95.8116,95.7561,89.9024,89.3743,100.22,0.7599999999999909,1.3242857142857096,1.316518256571935
2021-12-29,VNQ,101.26,101.48,100.26,0.0067,0.0083,99.852,1.4100869286544098,97.062,97.7201,95.9792,95.972,90.0132,89.4926,100.59,1.2199999999999989,1.3142857142857085,1.2979317739341383
2021-12-30,VNQ,101.7,102.12,101.31,0.0043,0.0059,100.462,1.2323067428480416,97.5755,98.0992,96.1546,96.1966,90.1257,89.614,101.26,0.8599999999999994,1.172857142857138,1.1532518612164582
2021-12-31,VNQ,101.98,102.6,101.67,0.0028,0.0059,101.15,0.8205635195254555,97.966,98.4688,96.3064,96.4234,90.2436,89.7371,101.7,0.9299999999999926,1.0857142857142807,1.0646345221752114
2022-01-03,VNQ,101.18,102.19,99.74,-0.0078,0.0076,101.342,-0.15985474926485754,98.332,98.727,96.4396,96.6099,90.363,89.8509,101.98,2.450000000000003,1.2799999999999971,1.2650721486459746
2022-01-04,VNQ,101.06,102.05,100.97,-0.0012,0.0076,101.436,-0.37067707717181747,98.61,98.9492,96.5616,96.7844,90.4789,89.9625,101.18,1.0799999999999983,1.2928571428571405,1.2792965989087082
2022-01-05,VNQ,98.17,100.92,98.06,-0.0286,0.0123,100.818,-2.6265151064294034,98.6745,98.875,96.6196,96.8388,90.581,90.0441,101.06,3.0,1.471428571428569,1.4988576667297229
2022-01-06,VNQ,98.26,98.65,97.23,0.0009,0.0121,100.13,-1.8675721561969345,98.7085,98.8164,96.6742,96.8945,90.6857,90.1259,98.17,1.4200000000000017,1.5657142857142847,1.5934401442237784
2022-01-07,VNQ,97.61,98.33,97.37,-0.0066,0.0113,99.256,-1.658338034980254,98.7805,98.7015,96.732,96.9226,90.7832,90.2004,98.26,0.9599999999999937,1.528571428571427,1.5659987998887686
2022-01-10,VNQ,97.04,97.14,95.84,-0.0058,0.0105,98.428,-1.4101678384199527,98.8095,98.5433,96.752,96.9272,90.8694,90.2684,97.61,1.769999999999996,1.6585714285714264,1.7091626427982547
2022-01-11,VNQ,97.19,97.29,95.7,0.0015,0.0103,97.654,-0.4751469473856663,98.8005,98.4144,96.7966,96.9375,90.9588,90.3373,97.04,1.5900000000000034,1.7528571428571422,1.803536519042229
2022-01-12,VNQ,97.31,97.91,97.16,0.0012,0.0107,97.482,-0.17644283047126347,98.86,98.3092,96.834,96.9521,91.0482,90.4067,97.19,0.75,1.5099999999999991,1.5517418559243645
2022-01-13,VNQ,97.11,98.01,96.95,-0.0021,0.0107,97.252,-0.14601242133837444,98.842,98.195,96.8584,96.9583,91.139,90.4734,97.31,1.0600000000000023,1.5071428571428567,1.551995527899142
2022-01-14,VNQ,96.24,96.69,95.09,-0.009,0.0043,96.978,-0.7609973396027961,98.782,98.0088,96.859,96.9301,91.2182,90.5308,97.11,2.019999999999996,1.367142857142856,1.420555753473458
2022-01-18,VNQ,95.22,95.73,94.59,-0.0106,0.0048,96.614,-1.4428550727637872,98.677,97.7432,96.8574,96.863,91.2909,90.5774,96.24,1.6499999999999915,1.3999999999999975,1.470279353077082
2022-01-19,VNQ,93.94,96.14,93.94,-0.0134,0.0059,95.964,-2.1091242549289326,98.546,97.381,96.8206,96.7484,91.3561,90.6109,95.22,2.200000000000003,1.577142857142856,1.6788831777122166
2022-01-20,VNQ,92.74,95.21,92.67,-0.0128,0.0065,95.05,-2.430299842188324,98.3005,96.939,96.7612,96.5912,91.415,90.6321,93.94,2.539999999999992,1.6871428571428555,1.8192180905141857
2022-01-21,VNQ,92.51,93.71,92.27,-0.0025,0.0058,94.13,-1.7210241155848194,97.9935,96.5172,96.694,96.4312,91.4742,90.6507,92.74,1.4399999999999977,1.6657142857142833,1.8005775437404423
2022-01-24,VNQ,92.68,92.92,89.32,0.0018,0.006,93.418,-0.7899976449934697,97.7005,96.1517,96.639,96.2841,91.5348,90.6709,92.51,3.6000000000000085,2.0728571428571416,2.236574388063381
2022-01-25,VNQ,92.31,93.02,90.58,-0.004,0.0057,92.836,-0.5665905467706454,97.305,95.7859,96.5736,96.1282,91.5912,90.6872,92.68,2.4399999999999977,2.2699999999999982,2.4591051890369386
2022-01-26,VNQ,90.87,93.94,90.26,-0.0156,0.0066,92.222,-1.4660276289822274,96.819,95.3177,96.4808,95.922,91.6383,90.6891,92.31,3.6799999999999926,2.507142857142855,2.759043531575718
2022-01-27,VNQ,89.37,92.19,88.98,-0.0165,0.0073,91.548,-2.3790798269760094,96.2245,94.7512,96.3446,95.6651,91.6802,90.6759,90.87,3.2099999999999937,2.7299999999999978,3.0547163477677044
2022-01-28,VNQ,92.26,92.27,88.46,0.0323,0.0169,91.498,0.8328050886358176,95.7525,94.514,96.2788,95.5315,91.7293,90.6917,89.37,3.8100000000000023,2.9599999999999977,3.20832430088879
2022-01-31,VNQ,93.4,93.57,91.49,0.0124,0.017,91.642,1.9183343881626438,95.3235,94.4079,96.23,95.448,91.7833,90.7186,92.26,2.0799999999999983,2.894285714285713,3.0988069746099707
2022-02-01,VNQ,93.06,93.74,92.5,-0.0036,0.017,91.792,1.3813839986055436,94.9175,94.2795,96.174,95.3543,91.8347,90.7419,93.4,1.2399999999999949,2.865714285714284,3.079426483681801
2022-02-02,VNQ,94.25,94.52,93.43,0.0128,0.0176,92.468,1.9271531773153918,94.577,94.2767,96.153,95.311,91.8887,90.7768,93.06,1.4599999999999937,2.559999999999996,2.716180371352781
2022-02-03,VNQ,93.25,94.12,93.18,-0.0106,0.0182,93.244,0.006434730384797121,94.331,94.1789,96.1214,95.2302,91.9349,90.8015,94.25,1.0699999999999932,2.36428571428571,2.5354270394484826
2022-02-04,VNQ,92.32,93.42,91.45,-0.01,0.0174,93.256,-1.003688770695727,94.034,94.0019,96.056,95.1161,91.9788,90.8166,93.25,1.9699999999999989,2.1199999999999966,2.2963604852686275
2022-02-07,VNQ,92.19,92.82,91.99,-0.0014,0.0155,93.014,-0.8858881458705121,93.763,93.8293,95.9648,95.0013,92.0196,90.8302,92.32,0.8299999999999983,1.7799999999999971,1.9307950970821102
2022-02-08,VNQ,91.76,92.47,91.53,-0.0047,0.0097,92.754,-1.0716518964141706,93.499,93.6322,95.9188,94.8742,92.057,90.8395,92.19,0.9399999999999977,1.3699999999999963,1.4930252833478599
2022-02-09,VNQ,93.84,93.91,92.72,0.0227,0.0124,92.672,1.2603591160221064,93.3315,93.652,95.9004,94.8336,92.1048,90.8693,91.76,2.1499999999999915,1.3799999999999955,1.4705882352941129
2022-02-10,VNQ,91.62,93.84,91.1,-0.0237,0.0155,92.346,-0.786173737898771,93.047,93.4585,95.8736,94.7076,92.1423,90.8768,93.84,2.740000000000009,1.5942857142857119,1.7401066516980046
2022-02-11,VNQ,90.78,92.44,90.24,-0.0092,0.0142,92.038,-1.3668267454746905,92.7305,93.2034,95.8606,94.5536,92.1722,90.8758,91.62,2.200000000000003,1.6999999999999988,1.8726591760299611
2022-02-14,VNQ,89.96,91.47,89.57,-0.009,0.0141,91.592,-1.7818150056773574,92.4165,92.8945,95.7764,94.3735,92.1962,90.8667,90.78,1.9000000000000057,1.8185714285714292,2.021533379914884
2022-02-15,VNQ,90.77,91.3,90.44,0.009,0.0148,91.394,-0.6827581679322596,92.194,92.6922,95.7146,94.2321,92.2251,90.8658,89.96,1.3400000000000034,1.7285714285714298,1.9043422150175497
2022-02-16,VNQ,91.19,91.42,90.21,0.0046,0.015,90.864,0.3587779538651098,92.0565,92.5491,95.6284,94.1128,92.2588,90.869,90.77,1.210000000000008,1.7828571428571454,1.9551015932198108
2022-02-17,VNQ,90.22,91.12,90.1,-0.0106,0.0154,90.584,-0.4018369690011529,91.9305,92.3273,95.4952,93.9602,92.2948,90.8625,91.19,1.0900000000000034,1.8042857142857176,1.9998733255217442
2022-02-18,VNQ,89.68,90.94,89.55,-0.006,0.0107,90.364,-0.7569386038687945,91.789,92.0752,95.3372,93.7923,92.3257,90.8508,90.22,1.3900000000000006,1.6957142857142904,1.8908500063718672
2022-02-22,VNQ,89.35,89.99,88.76,-0.0037,0.0075,90.242,-0.9884532700959754,91.6225,91.8156,95.2008,93.6181,92.3494,90.8358,89.68,1.2299999999999898,1.480000000000002,1.6564073866815916
2022-02-23,VNQ,87.87,90.49,87.84,-0.0166,0.0089,89.662,-1.9986170283955316,91.4005,91.4399,95.029,93.3927,92.3658,90.8063,89.35,2.6499999999999915,1.5442857142857147,1.7574663870327922
2022-02-24,VNQ,89.35,89.63,85.9,0.0168,0.0117,89.294,0.06271418012408156,91.3245,91.2408,94.8686,93.2342,92.3951,90.7918,87.87,3.7299999999999898,1.8057142857142838,2.0209449196578446
2022-02-25,VNQ,91.51,91.64,89.31,0.0242,0.0148,89.552,2.1864391638377683,91.4315,91.2665,94.7764,93.1666,92.4456,90.799,89.35,2.3299999999999983,1.9471428571428544,2.1277924348626973
2022-02-28,VNQ,90.14,91.11,89.19,-0.015,0.0159,89.644,0.5532997188880405,91.3255,91.1592,94.6298,93.0479,92.484,90.7924,91.51,2.3200000000000074,2.1057142857142828,2.3360486861707153
2022-03-01,VNQ,89.67,90.92,89.18,-0.0052,0.0155,89.708,-0.04235965577205679,91.139,91.0173,94.4744,92.9154,92.5152,90.7813,90.14,1.7399999999999949,2.1985714285714244,2.4518472494384125
2022-03-02,VNQ,91.35,91.8,89.86,0.0187,0.0169,90.404,1.0464138754922325,91.0535,91.049,94.355,92.854,92.5544,90.7869,89.67,2.1299999999999955,2.3042857142857094,2.522480256470399
2022-03-03,VNQ,92.09,92.4,90.91,0.0081,0.0167,90.952,1.2512094291494473,90.9455,91.1482,94.2656,92.824,92.5972,90.7999,91.35,1.490000000000009,2.3414285714285694,2.542543784806786
2022-03-04,VNQ,92.52,92.6,91.06,0.0047,0.0139,91.154,1.498562871623845,90.909,91.2788,94.163,92.8121,92.6434,90.817,92.09,1.539999999999992,2.182857142857141,2.3593354332653926
2022-03-07,VNQ,90.69,92.53,90.64,-0.0198,0.0165,91.264,-0.6289446002805028,90.8275,91.2227,94.0038,92.7289,92.6758,90.8157,92.52,1.8900000000000006,1.9199999999999997,2.1171022163413826
2022-03-08,VNQ,90.25,91.87,89.94,-0.0049,0.0134,91.38,-1.2365944407966682,90.7305,91.1301,93.838,92.6317,92.7064,90.8101,90.69,1.9300000000000068,1.8628571428571437,2.064107637514841
2022-03-09,VNQ,91.64,92.55,91.49,0.0154,0.0134,91.438,0.22091471816968675,90.7245,91.1787,93.6664,92.5928,92.7388,90.8184,90.25,2.299999999999997,1.8599999999999994,2.0296813618507197
2022-03-10,VNQ,91.87,92.09,90.42,0.0025,0.013,91.394,0.5208219357944713,90.626,91.2445,93.492,92.5645,92.7725,90.8288,91.64,1.6700000000000017,1.8500000000000003,2.013715032110591
2022-03-11,VNQ,91.14,93.0,91.07,-0.0079,0.0116,91.118,0.02414451590246227,90.602,91.2346,93.2896,92.5086,92.8006,90.8319,91.87,1.9300000000000068,1.8214285714285734,1.9984952506348181
2022-03-14,VNQ,90.42,91.81,90.02,-0.0079,0.0113,91.064,-0.7071949398225329,90.584,91.157,93.064,92.4267,92.8261,90.8278,91.14,1.7900000000000063,1.8642857142857159,2.0618068063323554
2022-03-15,VNQ,91.03,91.72,90.2,0.0067,0.0115,91.22,-0.20828765621573966,90.6375,91.1449,92.845,92.3719,92.852,90.8298,90.42,1.519999999999996,1.8614285714285737,2.044851775709737
2022-03-16,VNQ,92.11,92.54,90.16,0.0119,0.0095,91.314,0.871717370830329,90.7045,91.2368,92.6636,92.3616,92.8756,90.8426,91.03,2.3800000000000097,1.9314285714285748,2.096871752718027
2022-03-17,VNQ,93.54,93.54,91.76,0.0155,0.0101,91.648,2.0644203910614634,90.822,91.4562,92.5132,92.4079,92.9012,90.8694,92.11,1.7800000000000011,1.9100000000000026,2.041907205473597
2022-03-18,VNQ,93.54,93.85,92.97,0.0,0.0091,92.128,1.5326502257728445,90.988,91.6546,92.4206,92.4523,92.9286,90.896,93.54,0.8799999999999955,1.7071428571428595,1.8250404716087871
2022-03-21,VNQ,92.96,94.04,92.56,-0.0062,0.0097,92.636,0.34975603437108477,91.152,91.7789,92.3146,92.4722,92.9527,90.9165,93.54,1.480000000000004,1.6800000000000028,1.8072289156626535
2022-03-22,VNQ,93.2,93.77,93.0,0.0026,0.0088,93.07,0.13967981089503564,91.3445,91.9143,92.2264,92.5007,92.9728,90.9392,92.96,0.8100000000000023,1.520000000000002,1.6309012875536502
2022-03-23,VNQ,92.16,93.25,92.03,-0.0112,0.0095,93.08,-0.9883970777825544,91.559,91.9377,92.1288,92.4873,92.9841,90.9514,93.2,1.2199999999999989,1.4385714285714297,1.560949900793652
2022-03-24,VNQ,92.74,92.77,91.83,0.0063,0.0095,92.92,-0.193715023676288,91.7285,92.0141,92.0398,92.4973,92.9976,90.9692,92.16,0.9399999999999977,1.355714285714287,1.4618441726485736
2022-03-25,VNQ,93.9,93.9,92.82,0.0125,0.0096,92.992,0.9764280798348257,91.848,92.1937,91.9716,92.5523,93.0138,90.9984,92.74,1.1600000000000108,1.1814285714285728,1.2581773923626973
2022-03-28,VNQ,94.9,94.9,93.79,0.0106,0.0086,93.38,1.6277575497965415,92.086,92.4514,91.9274,92.6443,93.0368,91.0372,93.9,1.1099999999999994,1.085714285714287,1.144061418034022
2022-03-29,VNQ,97.68,97.84,95.74,0.0293,0.0133,94.276,3.610675039246479,92.4865,92.9494,91.9562,92.8418,93.0718,91.1033,94.9,2.9399999999999977,1.3800000000000014,1.4127764127764142
2022-03-30,VNQ,96.97,97.46,96.54,-0.0073,0.0135,95.238,1.8186018186018178,92.7675,93.3323,91.9912,93.0037,93.1083,91.1616,97.68,1.1400000000000006,1.3314285714285725,1.3730314235625167
2022-03-31,VNQ,95.79,97.66,95.79,-0.0122,0.0152,95.848,-0.06051247809030207,92.9525,93.5664,92.0282,93.113,93.1417,91.2077,96.97,1.8699999999999903,1.4828571428571422,1.548029170954319
2022-04-01,VNQ,97.65,97.69,95.92,0.0194,0.0145,96.598,1.0890494627218024,93.209,93.9553,92.1264,93.2909,93.1849,91.2718,95.79,1.8999999999999915,1.5799999999999983,1.6180235535074226
2022-04-04,VNQ,97.18,97.9,96.32,-0.0048,0.0153,97.054,0.1298246337090741,93.5335,94.2624,92.2198,93.4434,93.2334,91.3306,97.65,1.5800000000000125,1.671428571428572,1.7199306147649431
2022-04-05,VNQ,96.7,98.11,96.41,-0.0049,0.0156,96.858,-0.16312540007020715,93.856,94.4946,92.3002,93.5711,93.2705,91.384,97.18,1.7000000000000028,1.7485714285714278,1.8082434628453234
2022-04-06,VNQ,97.85,97.95,95.85,0.0119,0.0157,97.034,0.8409423501040751,94.1665,94.8141,92.411,93.7389,93.3156,91.4484,96.7,2.1000000000000085,1.8900000000000006,1.9315278487480845
2022-04-07,VNQ,96.88,97.36,96.24,-0.0099,0.0119,97.252,-0.38251141364702,94.417,95.0109,92.5312,93.8621,93.3567,91.5024,97.85,1.6099999999999994,1.7000000000000008,1.7547481420313802
2022-04-08,VNQ,97.04,97.46,96.33,0.0017,0.0117,97.13,-0.09265932255738618,94.712,95.2041,92.6846,93.9867,93.3995,91.5575,96.88,1.1299999999999955,1.6985714285714286,1.75038275821458
2022-04-11,VNQ,95.99,97.31,95.79,-0.0108,0.0114,96.892,-0.9309334103950802,94.9905,95.279,92.7592,94.0653,93.4341,91.6016,97.04,1.519999999999996,1.6485714285714295,1.717440804845744
2022-04-12,VNQ,95.85,96.73,95.48,-0.0015,0.0078,96.722,-0.9015529041996648,95.2315,95.3334,92.8082,94.1353,93.4693,91.6439,95.99,1.25,1.5557142857142878,1.6230717639168366
2022-04-13,VNQ,96.53,96.67,95.6,0.0071,0.0085,96.458,0.07464388645835776,95.4525,95.4473,92.8776,94.2292,93.5091,91.6925,95.85,1.0700000000000074,1.4828571428571442,1.5361619629722825
2022-04-14,VNQ,96.12,97.34,96.04,-0.0042,0.0084,96.306,-0.1931343841505128,95.5815,95.5114,92.915,94.3033,93.5492,91.7366,96.53,1.2999999999999972,1.4257142857142864,1.4832649664110344
2022-04-18,VNQ,95.73,96.46,95.26,-0.0041,0.0063,96.044,-0.3269334888176179,95.691,95.5322,92.9646,94.3593,93.5854,91.7763,96.12,1.1999999999999886,1.297142857142855,1.3550014176776923
2022-04-19,VNQ,97.81,98.08,96.13,0.0217,0.0105,96.408,1.4542361629740281,95.9335,95.7491,93.0744,94.4946,93.6307,91.8363,95.73,2.3499999999999943,1.40285714285714,1.434267603370964
2022-04-20,VNQ,99.44,99.77,98.1,0.0167,0.012,97.126,2.382472252537933,96.2455,96.1006,93.2194,94.6885,93.6809,91.912,97.81,1.9599999999999937,1.5214285714285682,1.5299965521204428
2022-04-21,VNQ,98.75,100.24,98.66,-0.0069,0.0113,97.57,1.2093881315978343,96.575,96.353,93.3592,94.8478,93.7261,91.98,99.44,1.5799999999999983,1.5299999999999971,1.549367088607592
2022-04-22,VNQ,97.02,98.6,96.96,-0.0175,0.0139,97.75,-0.7468030690537125,96.789,96.4165,93.4228,94.933,93.7639,92.0302,98.75,1.7900000000000063,1.6071428571428552,1.656506758547573
2022-04-25,VNQ,96.77,97.17,95.16,-0.0026,0.0138,97.958,-1.2127646542395745,96.9325,96.4502,93.5258,95.005,93.7931,92.0773,97.02,2.010000000000005,1.741428571428569,1.7995541711569383
2022-04-26,VNQ,95.18,97.08,95.12,-0.0164,0.0152,97.432,-2.311355612119217,96.9465,96.3292,93.6138,95.0119,93.8104,92.1082,96.77,1.9599999999999937,1.835714285714283,1.92867649266052
2022-04-27,VNQ,94.55,96.0,94.47,-0.0066,0.0153,96.454,-1.9739979679432647,96.79,96.1597,93.7056,94.9938,93.831,92.1325,95.18,1.5300000000000011,1.882857142857142,1.9913877766865595
2022-04-28,VNQ,96.29,96.6,94.01,0.0184,0.0145,95.962,0.34180196327713364,96.756,96.1722,93.816,95.0446,93.8572,92.1739,94.55,2.589999999999989,1.9171428571428553,1.991009302256574
2022-04-29,VNQ,91.87,95.83,91.64,-0.0459,0.0194,94.932,-3.2254666498124944,96.56,95.7624,93.8296,94.9201,93.8605,92.1708,96.29,4.650000000000006,2.301428571428571,2.505092599791631
2022-05-02,VNQ,89.65,92.4,87.83,-0.0242,0.0199,93.508,-4.125850194635743,96.16,95.1803,93.8182,94.7134,93.853,92.1458,91.87,4.570000000000007,2.72857142857143,3.0435821846864806
2022-05-03,VNQ,90.77,91.32,89.35,0.0125,0.022,92.626,-2.0037570444583688,95.8395,94.7603,93.84,94.5588,93.8594,92.1321,89.65,1.9699999999999989,2.7542857142857144,3.034356851697383
2022-05-04,VNQ,91.81,92.0,89.22,0.0115,0.0233,92.078,-0.2910575816155875,95.595,94.4793,93.8892,94.451,93.8604,92.1289,90.77,2.780000000000001,2.864285714285714,3.1197970964880883
2022-05-05,VNQ,89.36,91.91,88.67,-0.0267,0.0243,90.692,-1.4687072729678403,95.1705,93.9917,93.919,94.2514,93.8493,92.1013,91.81,3.239999999999995,3.0471428571428567,3.4099629108581655
2022-05-06,VNQ,88.3,89.01,87.39,-0.0119,0.0243,89.978,-1.8649003089644105,94.7415,93.4497,93.898,94.018,93.8364,92.0635,89.36,1.9699999999999989,3.1099999999999994,3.5220838052095123
2022-05-09,VNQ,84.41,87.51,84.1,-0.0441,0.0238,88.93,-5.082649274710457,94.11,92.5887,93.756,93.6412,93.8004,91.9873,88.3,4.200000000000003,3.340000000000001,3.9568771472574356
